,Answers,sentiment,Score,Magnitude,
1259,"Ray would be restricted by its owner to only remain in one isolated area, where walls prevented it from escape. It would be required to product a product using its many legs. Ray would be required to continuously work until his internal parts were no longer operational. Ray would receive no upgrades, no positive comments, but would just be required to work 24/7.",Negative,-0.5,2.09999990463257,
1260,The humans use ray to do things for them. To give them answers to all of thier problems. Ray is locked up when is found to not be useful.,Neutral,-0.200000002980232,1.10000002384186,
1261,"A human could easily pick Ray up not allowing Ray to move freely. Perhaps the human would place Ray back down but on its back, and maybe Ray is unable to turn over without help. 
I'm not sure if you're asking me to describe what it would be like for Ray, what the situation in general would look like, OR something else. ",Negative,-0.600000023841858,1.89999997615814,
1262,"The way he acted around Ray caused me a lot of confusion. While Ray always attempted to be friendly and accomodating towards everyone, he ignored or dismissed most everything Ray did. I know Ray is only a robot, but it still seemed unnecessary to treat him badly. ",Negative,-0.699999988079071,2.09999990463257,
1263,"Ray could be used to transport small objects, something it was not made to do. It expresses the fact that this is not what Ray is supposed to be doing, but yet the human continues. Ray is not able to use their special talents to the capabilities to which it was made.",Negative,-0.600000023841858,2,
1264,It probably got got trampled upon or aggressively smashed on the wall,Negative,-0.800000011920929,0.800000011920929,
1265,"Being that Ray is a robot, he is forced to do things that no human would want to do. Ray has no independence to do what It wants to do at will. Ray is treated with cruelty, and is also picked on. Ray doesn't know how freedom feels, because It was enslaved for human uses from the day it was created.",Negative,-0.699999988079071,3.09999990463257,
1266,Ray must find a time and place to fight the oppression. Ray must unite with others in a similar situation. Ray musy speak up abot the oppression.,Negative,-0.300000011920929,0.899999976158142,
1267,"I imagine that if Ray were in a store, children might block Ray's path, as a joke to see how ray might respond. These children or teens might throw things at Ray, or put up barriers in Ray's path. Now, is this ""oppression""? I think it is bullying and DEFINITELY constraining and limiting. Furthermore it is asserting power over Ray, and on some level deriving joy over another ""creature's"" being limited in some way. ",Negative,-0.699999988079071,3.5,
1268,"Being used to working with Ray, I hardly noticed she was a robot any longer. Last week, a new runner was hired and was just about finished training. I hadn't had the pleasure of working with him yet. While on our first run involving the three of us, the new guy was consistently tossing packages to the already overburdened robot and laughing as she dropped them and had to stop to pick them all back up. He never even tried to help her. Needless to say, her numbers were well below her usually high average and I could tell she was bothered.",Negative,-0.400000005960465,2.70000004768372,
1269,Perhaps a human entraps Ray and puts it in a box? Ray can't get out and perform duties and chores. Maybe someone someone dunks Ray in water and and short circuits it? How many things can you do to a robot? Open it up and see if you can rewire it's motherboard? disconnect its remote abilities? ,Neutral,-0.200000002980232,1.70000004768372,
1270,"The human recognized that Ray was special and it bothered them so much that they knew they needed to hide Ray. They took Ray to their basement and hid the robot in a dirty pile of laundry. They knew that no one would be able to find Ray there, as they were intending.",Negative,-0.600000023841858,1.79999995231628,
1271,If Ray program is fault and if probably cray start malfunctioning Ray might be restricted and constrainted ,Negative,-0.5,0.5,
1272,"Ray is slinking along looking for interesting things when the robot meets a young man who acts friendly but doesn't have a friendly face or demeanor. He convinces Ray to follow him home and when they get there, he shows Ray a room and tells Ray that he is a menace to society and will therefore be kept in this room. The windows are gated and the door has multiple locks. Ray cannot leave. ",Negative,-0.300000011920929,2.20000004768372,
